"response","ROW_NUM","abd","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND","weights"
-0.816154266543353,245273,0.0221856573015553,50.7916599,-115.364162,2181,16.18936295,11.39684395,0,0,0,0,0,24.48860316,6.575102279,19.57919345,21.01110462,0,0,0,0,0,0,0,0,0.233781414,0.0196751127052124
-2.38817979904915,245274,0.0206028673286941,50.7916599,-114.9848071,2063,5.618311534,23.18668252,0,0,0,0.594530321,0,24.79191439,5.142687277,16.02259215,24.28656361,0,0,0,0,0,0,0,0,0.416171225,0.019680725023526
1.55921023229229,245275,0.00149907070836962,50.7916599,-114.6054523,1496,0.14863258,31.06420927,0,0.475624257,0.208085612,5.142687277,0,31.86682521,2.615933413,25.29726516,3.180737218,0,0,0,0.118906064,0.059453032,0,6.62901308,0,0.356718193,0.00111959964290711
-5.86591357525897,245279,0.00235888770765014,50.7916599,-113.0880328,886,0.029726516,0,0,0,0,0,0,0,0,99.49464923,0.416171225,0,0,0,0.059453032,0,0,67.7764566,0,0.089179548,0.00423976405758163
-5.68403468972722,245280,0.00617886948247022,50.7916599,-112.708678,841,0.204558738,0,0,0,0,0,0,0,0,99.03565167,0.759789597,0,0,0,0,0,0,52.63004091,0,0.029222677,0.0152312411086337
-5.79524025207141,245281,0.001513931871375,50.7916599,-112.3293231,776,0.237812128,0,0,0,0,0,0,0,0,99.22711058,0.505350773,0,0,0,0.118906064,0,0,64.92271106,0,0.267538644,0.00185296566802981
-8.41287798344101,245282,0.0199840065710996,50.7916599,-111.9499683,731,0.204558738,0,0,0,0,0,0,0,0,99.29865576,0.321449445,0,0,0,0.058445354,0,0,60.78316774,0,0.233781414,0.0271532256718217
-4.19074520752626,245283,0.0618788695714317,50.7916599,-111.5706134,706,0,0,0,0,0,0,0,0,0,97.56242568,2.437574316,0,0,0,0,0,0,7.966706302,0,0,0.0877604524128196
-6.29263562998323,245284,0.0958440225897612,50.7916599,-111.1912586,743,0,0,0,0,0,0,0,0,0,99.70273484,0.297265161,0,0,0,0,0,0,1.843043995,0,0,0.203482663270727
-5.12414094886724,245285,0.0584563465864591,50.7916599,-110.8119037,756,0,0,0,0,0,0,0,0,0,99.91082045,0.089179548,0,0,0,0,0,0,5.79667063,0,0,0.132372581134063
-5.83142267798874,245286,0.0137844553873248,50.7916599,-110.4325489,683,0,0,0,0,0,0,0,0,0,98.95957194,1.040428062,0,0,0,0,0,0,4.66706302,0,0,0.0334674151448974
-7.81534604024206,245287,0.000846270566137695,50.7916599,-110.053194,713,0,0,0,0,0,0,0,0,0,99.38632379,0.613676213,0,0,0,0,0,0,18.73173583,0,0,0.00124838895683354
-1.20421283003254,246772,0.000167282512438831,50.55185354,-115.9085981,1258,0.058445354,41.40853302,0,0,0,0,0,46.84395091,3.243717124,7.364114553,1.081239041,0,0,0,0.409117475,0,0,0,0,0.847457627,0.000156877570080755
-2.71394687311883,246773,0.0151245761254933,50.55185354,-115.5311762,1806,4.797471991,28.44010342,0,0,0,0,0,31.62884229,6.061476587,14.93823614,14.07641482,0,0,0,0,0,0,0,0,0.316001149,0.0126110311621654
-3.32994945755884,246774,0.0212325123682445,50.55185354,-115.1537544,2137,14.90356517,20.60198714,0,0,0,0,0,24.72238457,7.188778492,16.18936295,15.02045587,0,0,0,0,0,0,0,0,0.146113384,0.021592938096025
-1.04628493709201,246775,0.0266221123555714,50.55185354,-114.7763325,2056,4.538925596,24.87790865,0,0.143636886,0.057454754,0.746911807,0,22.23498995,5.601838552,24.3033611,17.3800632,0,0,0,0,0.057454754,0,1.235277219,0,0.459638035,0.0251526589255385
1.27671928320115,246776,0.000826189508622994,50.55185354,-114.3989106,1376,0.08766803,28.31677382,0,0.204558738,0.204558738,1.578024547,0,14.64056108,0.964348334,52.36703682,1.636469901,0,0,0,0,0,0,35.27177089,0,0.146113384,0.00135996269425716
-4.87886147602132,246780,0.00727088472329464,50.55185354,-112.8892231,941,0.517092789,0,0,0,0,0,0,0,0,95.80580293,0.71818443,0,0,0,0,0,0,63.68859523,0,0.71818443,0.0142742620427209
-5.09246623595943,246781,0.0216846789046245,50.55185354,-112.5118012,880,0.029222677,0,0,0,0,0,0,0,0,99.38632379,0.263004091,0,0,0,0,0,0,37.52191701,0,0.233781414,0.0462326369682211
-6.0753920846511,246782,0.0237176775999657,50.55185354,-112.1343793,780,0.344728526,0,0,0,0,0,0,0,0,95.23125539,1.091640333,0,0,0,0,0,0,27.23355358,0,1.206549842,0.027243477274706
-4.68440954611209,246783,0.0536280416184152,50.55185354,-111.7569575,755,0.496785506,0,0,0,0,0,0,0,0,97.42840444,1.168907072,0,0,0,0.701344243,0,0,30.4792519,0,0.81823495,0.0765724419930049
-6.27232022353557,246784,0.138843534364349,50.55185354,-111.3795356,761,0,0,0,0,0,0,0,0,0,99.97127262,0.028727377,0,0,0,0,0,0,5.745475438,0,0,0.235968418536863
-7.03810492634213,246785,0.129184655282077,50.55185354,-111.0021137,778,0,0,0,0,0,0,0,0,0,99.29865576,0.701344243,0,0,0,0,0,0,0.08766803,0,0,0.252008949714577
-4.6958990065762,246786,0.0906105187691389,50.55185354,-110.6246918,734,0.204558738,0,0,0,0,0,0,0,0,95.9672706,3.82817066,0,0,0,0,0,0,2.863822326,0,0,0.265962480065937
-4.02746929403874,246787,0.0338141647269767,50.55185354,-110.2472699,738,0.146113384,0,0,0,0,0,0,0,0,97.39918177,2.454704851,0,0,0,0,0,0,40.70718878,0,0,0.0561771710553393
-8.94992349721976,246788,0.00859482254881726,50.55185354,-109.8698481,741,0,0,0,0,0,0,0,0,0,99.50321449,0.496785506,0,0,0,0,0,0,67.67971946,0,0,0.00658270356009711
-7.61861707641042,246789,0.000181804614900424,50.55185354,-109.4924262,718,0,0,0,0,0,0,0,0,0,99.94254525,0.057454754,0,0,0,0,0,0,79.23010629,0,0,0.000278055958602044
-2.7328584307465,248271,0.00206604078247519,50.31204718,-116.4495437,2131,14.95243757,18.40071344,0,0,0,0.089179548,0,22.7705113,7.936979786,17.53864447,14.92271106,0,0.029726516,0,0,0,0,0,0,0.059453032,0.00209398271198472
-1.10392827532869,248272,0.00157004941451533,50.31204718,-116.0740287,1700,3.745541023,23.00832342,0,0,0,0.059453032,0,46.75980975,6.450653983,10.85017836,7.223543401,0,0,0,0,0,0,0,0,0.891795482,0.00217791104882728
-2.13372047589574,248273,0.00339892179213291,50.31204718,-115.6985136,1375,0.672121566,29.51490357,0,0,0,0.058445354,0,49.00642899,4.704850964,10.90005845,4.997077732,0,0,0,0.08766803,0,0,0,0,0.73056692,0.00350195810926333
0.218184676086894,248274,0.01292021583245,50.31204718,-115.3229986,1868,2.734839477,20.48156956,0,0,0,0.029726516,0,40.01189061,5.439952438,19.73840666,11.50416171,0,0,0,0,0,0,0,0,0.118906064,0.00873707351552965
-0.743665458040342,248275,0.0220267497973267,50.31204718,-114.9474835,2056,6.75043834,19.19929866,0,0,0,0.058445354,0,31.76504968,4.354178843,23.58270018,14.08533022,0,0,0,0,0,0,0,0,0.058445354,0.0184509696400237
0.269819375726062,248276,0.00705933760183625,50.31204718,-114.5719685,1791,0.267538644,31.98573127,0,0.267538644,0.713436385,1.961950059,0,37.960761,6.034482759,15.90368609,4.904875149,0,0,0,0,0,0,0,0,0.535077289,0.0101040122209891
2.41621314599797,248277,0.0035420652689957,50.31204718,-114.1964534,1360,0,3.82817066,0,0.526008182,0.964348334,2.133255406,0,13.76388077,2.19170076,76.12507306,0.467562829,0,0,0,0,0,0,9.02980713,0,0.08766803,0.00469004074995427
-4.9201301213592,248278,6.60913716681325e-05,50.31204718,-113.8209384,1083,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.118906064,0,0,88.7039239,0,0,7.62406885666002e-05
-3.60669341553013,248280,0.000660708320534591,50.31204718,-113.0699083,985,1.27824019,0,0,0,0,0,0,0,0,96.58145065,1.753864447,0,0,0,0.208085612,0,0,80.91557669,0,0.445897741,0.00112501387212629
-6.36417389488586,248282,0.0275140454200598,50.31204718,-112.3188782,785,0.146113384,0,0,0,0,0,0,0,0,99.21098773,0.233781414,0,0,0,0,0,0,63.61776739,0,0.233781414,0.0491219356130155
-7.49275493069171,248283,0.0275274523501765,50.31204718,-111.9433631,762,0.267538644,0,0,0,0,0,0,0,0,98.30558859,0.862068966,0,0,0,0,0,0,42.41973841,0,0.683709869,0.0246016972632764
-4.73985700208071,248284,0.121342079247704,50.31204718,-111.5678481,747,0.526008182,0,0,0,0,0,0,0,0,95.82115722,0.759789597,0,0,0,0,0,0,18.43950906,0,0.701344243,0.181463344658747
-6.42758718419676,248285,0.148228645678456,50.31204718,-111.192333,747,0,0,0,0,0,0,0,0,0,99.61355529,0.386444709,0,0,0,0,0,0,0.505350773,0,0.059453032,0.311635390521603
-6.04788955796687,248286,0.121381444383081,50.31204718,-110.816818,716,0,0,0,0,0,0,0,0,0,99.79544126,0.204558738,0,0,0,0,0,0,0.058445354,0,0,0.314620279921126
-8.35307871325195,248287,0.123953691071285,50.31204718,-110.4413029,768,0,0,0,0,0,0,0,0,0,99.85136742,0.14863258,0,0,0,0,0,0,7.461355529,0,0,0.247288678495305
-7.83782640935976,248288,0.0258051413231616,50.31204718,-110.0657879,791,0,0,0,0,0,0,0,0,0,98.63258026,1.367419738,0,0,0,0,0,0,68.04399524,0,0,0.0243516910692051
-9.60899393881213,248289,0.00785272013642648,50.31204718,-109.6902728,769,0,0,0,0,0,0,0,0,0,99.73246136,0.267538644,0,0,0,0,0,0,78.26991677,0,0,0.00809417743433451
-4.35779889864186,248290,0.00387569729433147,50.31204718,-109.3147578,730,0.98097503,0,0,0,0,0,0,0,0,96.58145065,2.437574316,0,0,0,0,0,0,29.96432818,0,0.029726516,0.00457703571155457
-3.55434797376865,249760,0.000343616119290812,50.07224082,-120.7234289,1067,0.029726516,22.05707491,0,0,0,0.14863258,0,42.80618312,2.972651605,31.68846611,0.297265161,0,0,0,1.545778835,0,0,0.713436385,0,0.059453032,0.000323572481635917
-0.645931766738495,249761,0.000454358935491268,50.07224082,-120.349795,1198,0.297265161,10.99881094,0,0,0,0,0,40.66587396,1.545778835,44.05469679,0.237812128,0,0,0,0,0,0,0.208085612,0,0.505350773,0.000447544380072514
-0.0761108744332475,249762,0.000977197437761497,50.07224082,-119.9761611,1350,0.267538644,25.53507729,0,0,0,0.029726516,0,48.27586207,1.337693222,24.078478,0.326991677,0,0,0,0,0,0,0.237812128,0,0.297265161,0.000959705676944542
-3.5332037532479,249771,0.000525688757275478,50.07224082,-116.613456,2010,9.690844233,19.64922711,0,0.118906064,0.208085612,0.208085612,0,22.85969084,9.661117717,19.56004756,16.20095125,0,0,0,0,0,0,0,0,0.326991677,0.000325850360760755
-3.43476155656893,249772,0.00192137293674887,50.07224082,-116.2398221,2121,3.983353151,20.03567182,0,0,0.089179548,0.059453032,0,39.98216409,11.20689655,13.49583829,11.14744352,0,0,0,0,0,0,0,0,0,0.00147542791351458
-1.05097486203517,249773,0.000413652274110412,50.07224082,-115.8661882,1326,0.624256837,25.65398335,0,0,0,0.118906064,0,56.6587396,6.183115339,7.104637337,3.656361474,0,0,0,0,0,0,0,0,0.14863258,0.000436131226857534
-2.21213043282052,249774,0.00642960364114691,50.07224082,-115.4925542,1693,2.913198573,17.56837099,0,0,0,0.029726516,0,46.52199762,8.917954816,12.75267539,10.67181926,0,0,0,0.326991677,0,0,0.029726516,0,0.208085612,0.00524271152250914
-1.5143055805179,249775,0.00623075593040148,50.07224082,-115.1189203,1898,4.704850964,18.61484512,0,0,0,0,0,48.07130333,5.2893045,11.51373466,11.65984804,0,0,0,0.321449445,0,0,0,0,0.116890707,0.00608645806313752
-0.798084457465278,249776,0.00888888637296581,50.07224082,-114.7452864,1916,4.66706302,26.87277051,0,0,0,0.029726516,0,46.01664685,2.467300832,10.3745541,9.571938169,0,0,0,0,0,0,0,0,0.029726516,0.0080068128134525
2.18863625663892,249777,0.00274081953031651,50.07224082,-114.3716525,1828,0.496785506,27.35242548,0,0.204558738,0.701344243,4.120397428,0,47.31151373,2.980713033,15.19579193,1.636469901,0,0,0,0,0,0,0,0,0.058445354,0.00238059685485824
3.32406790116153,249778,0.00813109190680657,50.07224082,-113.9980186,1351,0,6.183115339,0,0.505350773,1.545778835,5.053507729,0,20.9274673,1.367419738,64.41736029,0,0,0,0,0,0,0,5.588585018,0,0,0.0197611081828342
-4.21553773223931,249779,0.00501898754535433,50.07224082,-113.6243847,1034,0,0,0,0,0,0,0,0,0,99.91233197,0.08766803,0,0,0,0.233781414,0,0,63.44243133,0,0.058445354,0.00814119466152231
-5.80880757460601,249780,0.000544437224024526,50.07224082,-113.2507508,963,0.029726516,0,0,0,0,0,0,0,0,98.27586207,0.653983353,0,0,0,0,0,0,81.98573127,0,0.505350773,0.000835045776270494
-6.92288512003731,249781,0.000570522783104151,50.07224082,-112.8771169,941,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,90.01189061,0,0,0.00102929729455644
-7.0644409229317,249782,0.00333957792710234,50.07224082,-112.503483,829,0.297265161,0,0,0,0,0,0,0,0,98.87039239,0.505350773,0,0,0,0,0,0,69.05469679,0,0.089179548,0.00401416310509981
-8.85494556406767,249783,0.0403602181999561,50.07224082,-112.1298491,790,0.029726516,0,0,0,0,0,0,0,0,99.55410226,0.267538644,0,0,0,0.089179548,0,0,63.7039239,0,0.14863258,0.0533932677771083
-9.98776160609477,249784,0.0555055864110224,50.07224082,-111.7562152,769,0.116890707,0,0,0,0,0,0,0,0,99.21098773,0.526008182,0,0,0,0,0,0,45.06136762,0,0.467562829,0.0791809012093132
-5.66330523204366,249785,0.0749743247749508,50.07224082,-111.3825813,759,0.029726516,0,0,0,0,0,0,0,0,97.97859691,1.545778835,0,0,0,0,0,0,35.34482759,0,0.267538644,0.106535834032306
-5.77415879071966,249786,0.0903543622822876,50.07224082,-111.0089474,762,0,0,0,0,0,0,0,0,0,98.42197545,1.578024547,0,0,0,0.701344243,0,0,24.4301578,0,0,0.137780702799345
-4.50993523796219,249787,0.0675845053886235,50.07224082,-110.6353135,736,0,0,0,0,0,0,0,0,0.208085612,97.29488704,2.497027348,0,0,0,4.429250892,0,0,6.480380499,0,0,0.118593596660009
-5.06476218385124,249788,0.126050868470162,50.07224082,-110.2616796,759,0.175336061,0,0,0,0,0,0,0,0,99.15254237,0.672121566,0,0,0,0,0,0,1.490356517,0,0,0.266138431007517
-4.13935780094162,249789,0.111332903622048,50.07224082,-109.8880457,737,1.010701546,0,0,0,0,0,0,0,0,93.96551724,5.023781213,0,0,0,0,0,0,2.140309156,0,0,0.192641493449406
-4.61261125564536,249790,0.0940969043829782,50.07224082,-109.5144118,744,0.237812128,0,0,0,0,0,0,0,0,98.30558859,1.456599287,0,0,0,0,0,0,4.785969084,0,0,0.169550313707278
-2.55007857595227,249791,0.0345192275821564,50.07224082,-109.1407779,752,0.772889417,0,0,0,0,0,0,0,0,93.16290131,3.478002378,0,0,0,0,0,0,14.41736029,0,0.832342449,0.0451885956237737
0.157711678775903,251260,1.98759958527106e-05,49.83243446,-120.8673275,1205,0,45.09512485,0,0,0,0,0,49.79191439,0.267538644,4.845422117,0,0,0,0,0,0,0,0,0,0,2.60967223714805e-05
