"response","ROW_NUM","abd","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND","weights","fit.s.Barren.PLAND.","fit.s.Evergreen.Needleleaf.Forests.PLAND.","fit.s.Deciduous.Broadleaf.Forests.PLAND.","fit.s.Mixed.Broadleaf.Needleleaf.Forests.PLAND.","fit.s.Open.Forests.PLAND.","fit.s.Sparse.Forests.PLAND.","fit.s.Dense.Herbaceous.PLAND.","fit.s.Sparse.Herbaceous.PLAND.","fit.s.Dense.Shrublands.PLAND.","fit.s.Shrubland.Grassland.Mosaics.PLAND.","fit.s.Sparse.Shrublands.PLAND.","fit.s.Urban.PLAND.","fit.s.Herbaceous.Croplands.PLAND.","fit.s.Herbaceous.Wetlands.PLAND.","fit.s.elev.","fit.s.longitude.latitude.","se.fit.s.Barren.PLAND.","se.fit.s.Evergreen.Needleleaf.Forests.PLAND.","se.fit.s.Deciduous.Broadleaf.Forests.PLAND.","se.fit.s.Mixed.Broadleaf.Needleleaf.Forests.PLAND.","se.fit.s.Open.Forests.PLAND.","se.fit.s.Sparse.Forests.PLAND.","se.fit.s.Dense.Herbaceous.PLAND.","se.fit.s.Sparse.Herbaceous.PLAND.","se.fit.s.Dense.Shrublands.PLAND.","se.fit.s.Shrubland.Grassland.Mosaics.PLAND.","se.fit.s.Sparse.Shrublands.PLAND.","se.fit.s.Urban.PLAND.","se.fit.s.Herbaceous.Croplands.PLAND.","se.fit.s.Herbaceous.Wetlands.PLAND.","se.fit.s.elev.","se.fit.s.longitude.latitude."
-2.29521382933979,236268,0.0145910822803781,52.23049807,-116.3256903,1940,8.270017534,42.43132671,0,0,0,0,0,14.28988895,0.409117475,13.8515488,17.8842782,0,0,0,0,0,0,0,0,0.263004091,0.0154888098002221,-0.252135366208767,0.0152469331642498,1.13328013845071e-06,-0.000234040294509647,0.170285755199297,-0.0639760782593478,0.0192052336798691,0.261865248170617,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.26685838788464e-06,0.796193050297944,-1.40058369176989,0.221884281177692,0.543703537980424,0.225999163061136,0.225949824391763,0.238825404621519,0.222256081951308,0.220583278350274,0.221545176082815,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000892439304,0.234497370735587,0.53236396763225
-4.22310360825205,237764,0.00343196187692294,51.99069171,-118.0382886,1439,6.569560048,35.19619501,0,0,0.297265161,0.564803805,0,19.94649227,2.497027348,17.50891795,6.896551724,0,0,0,0,0,0,0,0.564803805,2.11058264,0.00350074638489386,-0.310596370419127,0.0530599867387109,1.06537129750358e-06,-4.42731414289994e-05,0.384175770970888,-0.0450825882904435,0.0238229277429867,0.650763630826638,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,4.15895475076592e-06,-0.122990203361961,-1.51575817568189,0.219423917591546,0.48253045726321,0.226000055785798,0.225995878086513,0.241470036442932,0.22159062630625,0.220192668392713,0.215487364709515,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226003780896426,0.230762205688322,0.538148771603824
-3.63090221880572,237765,0.0210423751469309,51.99069171,-117.6488598,1927,24.31629013,11.08799049,0,0,0.118906064,0.118906064,0,15.9334126,3.418549346,26.90249703,12.15814507,0.059453032,0,0,0,0,0,0,0,0.14863258,0.0181000667303953,0.215774585124429,0.375393108130974,1.12782177970375e-06,-0.000222577097196777,0.252518174585269,-0.0292010318168598,0.0359062448533509,0.479763745449118,1.44653744881684e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.77725997604106e-06,0.763217906261843,-1.47794368999807,0.24163999983364,0.246634704896122,0.225999184851007,0.225949632162076,0.240068929035627,0.221129394315762,0.220420804467894,0.217102867106911,0.225999293559801,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000891468118,0.234284543938448,0.53622906926961
-3.7866952889662,237766,0.0330816101671499,51.99069171,-117.259431,2180,35.58263971,4.340071344,0,0,0,0.178359096,0,9.215219976,1.634958383,20.57074911,10.31510107,0,0,0,0,0,0,0,0,1.159334126,0.0489356416824413,0.437047970049856,-0.187856374292925,1.13328013845071e-06,-0.000208307108329555,-0.197300920659248,-0.0559436317561698,0.0278723806039029,0.545699302300177,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,2.4415327467242e-06,1.31820881957481,-1.43924892958675,0.257826195041649,0.188110495855567,0.225999163061136,0.225950015643844,0.230597301143453,0.22195863806698,0.220077292742136,0.216251287644897,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226002327743584,0.240298627516098,0.527211791440286
-2.76418973225763,237767,0.0317047261069898,51.99069171,-116.8700022,2110,30.5588585,17.21165279,0,0,0,0,0,10.61236623,1.099881094,19.61950059,15.60642093,0,0,0.029726516,0,0,0,0,0,5.321046373,0.0283564917211386,0.343328547561966,0.513285548735592,1.13328013845071e-06,-0.000234040294509647,-0.082230069297674,-0.060561428458157,0.0266084314731766,0.348407555318103,1.45017131317783e-06,1.44882111187467e-06,-1.2193937672458e-06,-0.921262565537618,-0.328814945083498,4.87544935699499e-06,1.19588354831537,-1.40129825987441,0.249673661662067,0.293081131866711,0.225999163061136,0.225949824391763,0.23311474915544,0.222127251662228,0.22009168860543,0.219526340870435,0.225999293716735,0.226000253839572,0.226000906278546,0.189063594923391,0.220844788900674,0.226008671069201,0.238806724266052,0.519596619663254
-3.39808469453369,237768,0.0536318521926105,51.99069171,-116.4805733,2205,23.9333723,15.28345996,0,0,0,0,0,11.27995324,1.46113384,23.37814144,23.58270018,0,0.058445354,0,0,0,0,0,0,1.519579193,0.0693916164060104,0.207432826963637,0.510910435013716,1.13328013845071e-06,-0.000234040294509647,-0.0300821333345053,-0.0576285422399432,0.0315579182594635,0.0726656955746628,1.45017131317783e-06,1.44850902106383e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,3.47092285581569e-06,1.35265441859866,-1.36633034110851,0.241285860404107,0.279194412090627,0.225999163061136,0.225949824391763,0.234360820467457,0.22201936233556,0.220142831655478,0.226564726763536,0.225999293716735,0.226000253852547,0.226000906278795,0.189063594923391,0.220844788900674,0.226002851042207,0.240677468396778,0.523208690595127
-3.74108498474918,237769,0.0297551100935129,51.99069171,-116.0911445,2136,6.272294887,13.34720571,0,0,0,0,0,25.62425684,1.664684899,31.62901308,21.31391201,0,0.118906064,0,0,0,0,0,0,0.089179548,0.0241075143623856,-0.320642998739487,0.466584188817405,1.13328013845071e-06,-0.000234040294509647,0.410431694111762,-0.0556379166338701,0.0407610510105294,0.141631028787363,1.45017131317783e-06,1.44740135155412e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.93539022455457e-06,1.24544219313999,-1.32960923685517,0.219048219995546,0.264469156922367,0.225999163061136,0.225949824391763,0.245499559212829,0.22194772115111,0.221015669816314,0.224691850872187,0.225999293716735,0.226000253903274,0.226000906278795,0.189063594923391,0.220844788900674,0.226000897526723,0.239450261128975,0.521668928465275
0.36821725796985,237770,0.000925611021223685,51.99069171,-115.7017157,1706,0,66.36469901,0,0,0,0,0,20.60198714,0.555230859,8.328462887,4.149620105,0,0,0,0,0,0,0,0,0.204558738,0.00115951791666262,-0.465533041674315,0.33911502206225,1.13328013845071e-06,-0.000234040294509647,0.396393707085025,-0.0635001846250689,0.0133806584273211,0.710383255923765,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.5594728877869e-06,0.254905557377032,-1.28978009999037,0.216434822755467,0.789773942959684,0.225999163061136,0.225949824391763,0.241660391706872,0.222237947584378,0.221488852921142,0.2154083220724,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000888099537,0.231508593732769,0.515619992465691
-2.31633328427363,239266,0.0103050754613881,51.75088535,-117.4105515,1726,13.46611177,22.11652794,0,0,0.059453032,0.029726516,0,24.13793103,4.072532699,19.88703924,11.44470868,0.059453032,0,0,0,0,0,0,0.208085612,1.575505351,0.0108789396156966,-0.0776076904909525,0.414079364820974,1.13259621205577e-06,-0.000233470527129873,0.418132011952318,-0.0155639630801417,0.0269639203811369,0.505834722913407,1.44653744881684e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,3.58901173737918e-06,0.294015415635243,-1.40845398364791,0.230080422752443,0.33857482316529,0.225999160765129,0.225949804129451,0.243681921608939,0.220809016567268,0.220085697087043,0.216734033270111,0.225999293559801,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226002941296184,0.231624345525641,0.515190419015767
-3.14039510227738,239267,0.0277854594982148,51.75088535,-117.0231937,2119,29.48870392,9.453032105,0,0,0.029726516,0.118906064,0,14.71462545,1.813317479,17.00356718,12.27705113,0.14863258,0,0,0,0,0,0,0,0.416171225,0.0255008425819308,0.322627677704534,0.280904918899938,1.13319579934545e-06,-0.000222577097196777,0.19302870753378,-0.054035517388213,0.0231638693071676,0.475362437288506,1.42922193287818e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-2.26092096862176e-06,1.21354416023923,-1.36645729125193,0.248080332290323,0.232623521568858,0.225999162078383,0.225949632162076,0.239196986038146,0.221891017089598,0.220231158459586,0.217169118837355,0.22599929591873,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000979708221,0.239040719881937,0.507915294366784
-2.97416518304767,239268,0.0295899281128032,51.75088535,-116.6358359,2269,33.91795482,6.539833532,0,0,0,0,0,12.90130797,2.288941736,17.24137931,15.27942925,0,0,0,0,0,0,0,0,1.189060642,0.0286789137333675,0.406512841086354,0.0353156086772179,1.13328013845071e-06,-0.000234040294509647,0.0861572478015781,-0.0480750531070927,0.0234735331455433,0.361000232599558,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,2.54959055502763e-06,1.41587146994871,-1.32739904916062,0.255088957605399,0.203926964423459,0.225999163061136,0.225949824391763,0.237137832387497,0.221687875044281,0.220212358528991,0.219257385117863,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.22600237004084,0.241724844487267,0.510345980705959
-3.37880501121863,239269,0.0435475566129153,51.75088535,-116.2484781,2416,35.5529132,5.142687277,0,0,0,0,0,12.90130797,1.307966706,21.93816885,22.62187872,0,0,0,0,0,0,0,0,0.445897741,0.0498201321170553,0.436506511392509,-0.104849011234714,1.13328013845071e-06,-0.000234040294509647,0.0861572478015781,-0.0589656605091172,0.0296814283111085,0.100742572965368,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-2.0416069538353e-06,1.43097304733,-1.28963948295613,0.257778177804612,0.192620526768879,0.225999163061136,0.225949824391763,0.237137832387497,0.222068211179301,0.220089727134379,0.225801200537205,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226001012524269,0.247043235815161,0.511253687210798
-2.33477588759573,239270,0.0414437014183026,51.75088535,-115.8611203,2281,17.79661017,8.766803039,0,0,0,0,0,22.47223846,0.789012274,26.62185856,23.49503214,0,0,0,0,0,0,0,0,0.233781414,0.0410840920337861,0.0526511332813091,0.231534702254874,1.13328013845071e-06,-0.000234040294509647,0.416697759071319,-0.0624606047180769,0.0355758843417905,0.0751672582005601,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.42093982527678e-06,1.4236172276621,-1.25032493188038,0.235404272276324,0.2260817613519,0.225999163061136,0.225949824391763,0.242443898871372,0.222198517191438,0.220391858738826,0.226496523381154,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000888905211,0.241992799845101,0.509361893233687
-0.550575997421478,239271,0.00572690173980715,51.75088535,-115.4737625,1768,0.683709869,28.29964328,0,0,0,0,0,41.55766944,0.624256837,21.93816885,6.77764566,0,0.118906064,0,0,0,0,0,0,0.297265161,0.00817883013323142,-0.462665483864364,0.205190633028361,1.13328013845071e-06,-0.000234040294509647,0.333193210228209,-0.0632285515443981,0.0296814283111085,0.653861157927696,1.45017131317783e-06,1.44740135155412e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.0678519168194e-06,0.381593394351323,-1.20768189645262,0.216417491658841,0.41432776467169,0.225999163061136,0.225949824391763,0.27327742099343,0.222227618880051,0.220089727134379,0.215476694551735,0.225999293716735,0.226000253903274,0.226000906278795,0.189063594923391,0.220844788900674,0.226000901021532,0.232008521874459,0.503130942423255
-1.87615808731726,240768,0.00643220739667553,51.51107899,-116.791491,1860,14.12009512,29.0725327,0,0,0.089179548,0.089179548,0,19.17360285,3.38882283,18.87633769,14.98216409,0,0,0,0,0,0,0,0,0.326991677,0.00527356072545237,-0.056816564731972,0.181936544941876,1.130799800958e-06,-0.00022747038991483,0.36636726374745,-0.0297772206397556,0.0256226190091329,0.372454232998964,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-2.88094574030159e-06,0.595394456384981,-1.28635365704817,0.231010861156693,0.42328274272908,0.225999165241726,0.225949658879502,0.241265146334358,0.221144485728543,0.220116350152941,0.219018977778532,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000913098742,0.233285908391102,0.495881736942464
-1.41553437922536,240769,0.0157303376474969,51.51107899,-116.4061755,2106,22.20570749,21.16527943,0,0,0.029726516,0.059453032,0,13.73365042,1.694411415,18.28180737,12.24732461,0,0,0,0.059453032,0,0,0,0,0.743162901,0.0163548274348489,0.167683882289017,0.442733896454038,1.13319579934545e-06,-0.000231254230354886,0.138309743709042,-0.0553288666281963,0.0248373461660557,0.476464847711997,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.920589319781119,-0.328814945083498,1.9205459885842e-07,1.18786945161388,-1.24484795406033,0.239681110000154,0.328525667923584,0.225999162078383,0.225949735977643,0.238231063333466,0.221936718233732,0.220144590061929,0.217152422024836,0.225999293716735,0.226000253839572,0.226000906278795,0.189054187175896,0.220844788900674,0.226001559792669,0.238699230261643,0.499499985831842
-3.63204548862924,240770,0.0375722580072521,51.51107899,-116.0208601,2298,21.01664685,9.007134364,0,0,0,0,0,14.86325803,2.972651605,28.50772889,20.60047562,0,0,0,0,0,0,0,0,0.386444709,0.0411248552881838,0.138709903313594,0.249667269873076,1.13328013845071e-06,-0.000234040294509647,0.20068773541614,-0.0374041631527926,0.0377258745507549,0.165232510040267,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-2.47444977870308e-06,1.43253940911938,-1.20487679822387,0.238607104864933,0.228441876409784,0.225999163061136,0.225949824391763,0.239314046728225,0.221355968082457,0.220604566576918,0.224055296814877,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.22600095225846,0.242441264156023,0.499385652517454
-2.69401303179059,240771,0.0337754918896951,51.51107899,-115.6355447,2258,12.87158145,13.58501784,0,0,0,0,0,16.34958383,1.397146254,28.26991677,27.34839477,0,0.059453032,0,0,0,0,0,0,0.059453032,0.0376416067491608,-0.0967235521300372,0.474322787501241,1.13328013845071e-06,-0.000234040294509647,0.27057442509855,-0.0582052295892535,0.0374658926451545,-0.0199357912663058,1.45017131317783e-06,1.44849619077518e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-3.98432357117162e-06,1.40763224362166,-1.16351015962531,0.229220336619167,0.266375180635283,0.225999163061136,0.225949824391763,0.240285691725986,0.222040360575966,0.220575796112312,0.229045436082457,0.225999293716735,0.226000253853093,0.226000906278795,0.189063594923391,0.220844788900674,0.226000900023136,0.241506794781222,0.499083664508104
1.72664142191065,240772,0.00273350286342418,51.51107899,-115.2502293,1704,0.409117475,63.12098188,0,0.058445354,0,0,0,23.78725891,0.555230859,7.334891876,4.734073641,0,0,0,0,0,0,0,0,0.409117475,0.00284558851509524,-0.464501347335092,0.289788385987964,1.13328013845071e-06,-0.000234040294509647,0.418920968636712,-0.0635001846250689,0.0125548471864397,0.699902917958394,1.45017131317783e-06,1.44882111187467e-06,-1.2193937912348e-06,-0.921262565537618,-0.328814945083498,-2.31203667687652e-06,0.251086567867276,-1.1213554817134,0.216428157482109,0.75563541835056,0.225999163061136,0.225949824391763,0.243361767336203,0.222237947584378,0.221654606407556,0.215402605065397,0.225999293716735,0.226000253839572,0.226000906278795,0.189063594923391,0.220844788900674,0.226000972717336,0.231499426978562,0.495012202866997
