"response","ROW_NUM","abd","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND","weights","fit.s.Barren.PLAND.","fit.s.Evergreen.Needleleaf.Forests.PLAND.","fit.s.Mixed.Broadleaf.Needleleaf.Forests.PLAND.","fit.s.Open.Forests.PLAND.","fit.s.Sparse.Forests.PLAND.","fit.s.Dense.Herbaceous.PLAND.","fit.s.Sparse.Herbaceous.PLAND.","fit.s.Dense.Shrublands.PLAND.","fit.s.Shrubland.Grassland.Mosaics.PLAND.","fit.s.Sparse.Shrublands.PLAND.","fit.s.Urban.PLAND.","fit.s.Herbaceous.Croplands.PLAND.","fit.s.Herbaceous.Wetlands.PLAND.","fit.s.elev.","fit.s.longitude.latitude.","se.fit.s.Barren.PLAND.","se.fit.s.Evergreen.Needleleaf.Forests.PLAND.","se.fit.s.Mixed.Broadleaf.Needleleaf.Forests.PLAND.","se.fit.s.Open.Forests.PLAND.","se.fit.s.Sparse.Forests.PLAND.","se.fit.s.Dense.Herbaceous.PLAND.","se.fit.s.Sparse.Herbaceous.PLAND.","se.fit.s.Dense.Shrublands.PLAND.","se.fit.s.Shrubland.Grassland.Mosaics.PLAND.","se.fit.s.Sparse.Shrublands.PLAND.","se.fit.s.Urban.PLAND.","se.fit.s.Herbaceous.Croplands.PLAND.","se.fit.s.Herbaceous.Wetlands.PLAND.","se.fit.s.elev.","se.fit.s.longitude.latitude."
-2.09280676336749,257267,0.00074619545667337,48.87320901,-118.8976822,1153,0,13.81786843,0,0,0,0,0,47.17035335,2.010916403,37.00086182,0,0,0,0,0,0,0,0,0,0,0.0030861428700113,-9.01925318203818e-08,0.385266798708762,-0.103509844220403,0.110891329224452,-0.563424305948436,-0.0348954856533342,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2841312605752e-06,-0.0426300697379211,0.184601517213274,-0.259353619477726,-1.04572490799521,0.262848576512104,0.348927108772389,0.226379043758661,0.313349670778046,0.26009296834807,0.266559793484656,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360448048,0.261973567774739,0.249732763741833,0.282364861327018,0.398401899132325
1.34672941509981,257268,0.000529028983943248,48.87320901,-118.5330842,1093,0,34.97954413,0,0,0,0,0,47.86674459,1.227352425,15.92635885,0,0,0,0,0.058445354,0,0,0,0,0,0.00133915520464788,-9.01925318203818e-08,0.404385028412836,-0.103509844220403,0.112319604316872,-0.652639835345778,0.357063397431499,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2831543508588e-06,-0.0426300697379211,0.184601517213274,-0.425103939614984,-0.940945509421857,0.262848576512104,0.532081437533611,0.226379043758661,0.314912829929142,0.260864331210741,0.265895911129243,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360356823,0.261973567774739,0.249732763741833,0.291104142254608,0.394392573046336
-4.09841561546113,258765,0.00728966655348364,48.63340265,-119.7829696,1295,0.029726516,4.607609988,0,0,0,0,0,43.37098692,4.191438763,47.53269917,0.267538644,0,0,0,0.386444709,0,0,0.029726516,0,0.029726516,0.0176574337987233,-9.02074245710308e-08,0.0106684794977085,-0.103509844220403,0.103258262457417,-0.204350689852819,-0.269808621211822,3.59894129175487e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.22561843758415e-06,-0.0426298644042237,0.184072738803547,0.104746993228665,-1.31796697788706,0.262848576511493,0.26761438962905,0.226379043758661,0.305246383330104,0.260517958817859,0.265555118813923,0.26284826146713,0.262835558692259,0.262847504694985,0.210874921611419,0.262848355823074,0.261973546547617,0.249723497993134,0.272481406447224,0.389140370421967
0.407114583433517,258766,0.0182229537895518,48.63340265,-119.4201076,911,0,5.49940547,0,0,0,0,0,35.22592152,3.299643282,55.97502973,0,0,0,0,1.040428062,0,0,0.059453032,0,0,0.0348195188887788,-9.01925318203818e-08,0.0857343352944823,-0.103509844220403,0.0937105165931171,-0.362887760787221,-0.392520163125977,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,8.87535538787539e-07,-0.0426290627808528,0.184601517213274,-0.975497761031541,-1.19882053023993,0.262848576512104,0.277083984540059,0.226379043758661,0.293167440239899,0.259664785012121,0.265460426509772,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.262848362259917,0.261973463726022,0.249732763741833,0.315799658263096,0.38778688178073
1.45782243630968,258767,0.00289671354599502,48.63340265,-119.0572457,1057,0,6.064209275,0,0,0,0,0,45.09512485,3.091557669,45.7491082,0,0,0,0,0.118906064,0,0,0.356718193,0,0,0.00787779950106861,-9.01925318203818e-08,0.128403992898944,-0.103509844220403,0.106661944966574,-0.398370494980074,-0.234133194085397,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.27931987960498e-06,-0.0425906694651667,0.184601517213274,-0.529682365210854,-1.06779830094991,0.262848576512104,0.28279835286747,0.226379043758661,0.308722978365893,0.259613302679152,0.265757095411619,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360003155,0.261969583104848,0.249732763741833,0.296592325602369,0.388587718515231
-3.55958599512304,260264,0.000953177298101314,48.39359629,-120.300821,1058,1.264004596,15.22550991,0,0,0,0,0,22.86699224,19.96552715,36.22522264,4.452743465,0,0,0,0.459638035,0,0,0.028727377,0,0,0.00332586819528676,-1.23496856697317e-07,0.396968665843289,-0.103509844220403,0.102762886962824,0.204744752762958,-0.0167441551452737,3.37531659120788e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2008184596103e-06,-0.0426298808563631,0.184601517213274,-0.526728567304064,-1.47016243940382,0.262848575290712,0.365785480259412,0.226379043758661,0.275732245797024,0.298124806298644,0.266561278789361,0.262848261696828,0.262835558692259,0.262847504694985,0.210874921611419,0.26284835438151,0.261973548248119,0.249732763741833,0.296441172934484,0.384603741957462
-0.461577787205064,260265,0.00835308821553649,48.39359629,-119.9396724,876,0,7.013442431,0,0,0,0,0,22.4137931,11.07539451,59.49736996,0,0,0,0,0.321449445,0,0,0.175336061,0,0,0.0234514162661366,-9.01925318203818e-08,0.191047168071113,-0.103509844220403,0.102351435449064,0.631819370547064,-0.414024790176044,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.24408472197196e-06,-0.0426204551684923,0.184601517213274,-1.07459640018672,-1.37780165460459,0.262848576512104,0.291459630294542,0.226379043758661,0.275269527537047,0.274552505529895,0.265824877491665,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.262848357097062,0.261972579083658,0.249732763741833,0.32112734601748,0.381560754877095
-0.971038582808941,260266,0.0178188065608104,48.39359629,-119.5785239,760,0.496785506,4.441846873,0,0,0,0,0,23.96259497,6.282875511,64.02688486,0.496785506,0,0,0,3.711279953,0,0,0.438340152,0,0.204558738,0.078821776877539,-9.5853045101023e-08,-0.00418617082146917,-0.103509844220403,0.103118945063425,0.158480218877595,-0.408835776394091,3.59668991690656e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,-9.67477361464486e-07,-0.0425710126885739,0.151361267267409,-1.29998290074611,-1.25258043662791,0.262848576283337,0.265875259984268,0.226379043758661,0.276917014007288,0.265489608581732,0.266298240918392,0.262848261457455,0.262835558692259,0.262847504694985,0.210874921611419,0.262849233785277,0.261967660687311,0.249685444232286,0.346864084087237,0.378083120236755
0.433956040873106,260267,0.0084858424872921,48.39359629,-119.2173753,1010,0,11.22150789,0,0,0,0.058445354,0,47.25306838,9.380479252,32.08649912,0,0,0,0,0.701344243,0,0,0.321449445,0,0,0.0279910700773391,-9.01925318203818e-08,0.345724190191411,-0.101888580870721,0.111061275595464,0.537553979033703,0.0777389427485763,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.09125240987337e-06,-0.0425979699364136,0.184601517213274,-0.671689906867614,-1.1033279723284,0.262848576512104,0.32221592344054,0.226349015845632,0.313535396174336,0.27279616909914,0.266303807722996,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.26284835168384,0.261970308086449,0.249732763741833,0.303219743876674,0.377262608412277
-4.84536717307147,261765,0.00802792028704294,48.15378993,-120.0969963,798,0.237812128,17.33055886,0,0,0,0,0,10.99881094,8.917954816,58.73959572,3.626634958,0,0,0,0.802615933,0,0,1.397146254,0,0.564803805,0.031717554394034,-9.15182255769697e-08,0.401323173276689,-0.103509844220403,0.0244023313735307,0.495738670599834,-0.411036627866451,3.44904205014189e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.03597719744834e-06,-0.042082390716838,-0.00318149505563698,-1.24708265081802,-1.44037496504786,0.262848576457826,0.389418132899046,0.226379043758661,0.267550875172596,0.271974758323101,0.265735611101706,0.262848261363909,0.262835558692259,0.262847504694985,0.210874921611419,0.26284835257377,0.261932403089299,0.262491381929001,0.337264865902354,0.375683981343285
-7.20059609615458,261766,0.0968883264786473,48.15378993,-119.7375387,675,0.350672122,2.045587376,0,0,0,0,0,2.542372881,4.763296318,88.04792519,1.022793688,0,0,0,0.847457627,0,0,4.412624196,0,0.935125658,0.236748096431084,-9.30872949621715e-08,-0.228783446236107,-0.103509844220403,-0.126036259242846,-0.100854314072317,0.0548153480359223,3.58702462903121e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.00986074877149e-06,-0.0378176161159474,-0.122213614383712,-1.31190748945688,-1.31866338507585,0.26284857639411,0.24993964331409,0.226379043758661,0.265124482115089,0.261573103653835,0.267506895694082,0.262848261419128,0.262835558692259,0.262847504694985,0.210874921611419,0.262848353512155,0.262149978350838,0.284078913490357,0.36503513441419,0.370468416497159
-7.59664025873658,261767,0.266537023470414,48.15378993,-119.3780812,697,0.14863258,0.564803805,0,0,0,0,0,0.237812128,0.297265161,98.63258026,0.118906064,0,0,0,0.356718193,0,0,0.089179548,0,0,0.967201159442677,-9.06985012811771e-08,-0.325030888924392,-0.103509844220403,-0.148939252637679,-0.711111392138979,0.201336176555626,3.59975436238321e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.23448150699426e-06,-0.0426276646917267,0.184601517213274,-1.322690649023,-1.15698201055761,0.262848576491347,0.252185098084843,0.226379043758661,0.266725272012742,0.261568105800942,0.269949299603944,0.262848261470707,0.262835558692259,0.262847504694985,0.210874921611419,0.262848356413149,0.261973319460259,0.249732763741833,0.360982510214456,0.367238309130931
1.09716737866721,261768,0.0173068266554963,48.15378993,-119.0186236,735,0.594530321,4.161712247,0,0,0,0,0,10.22592152,13.43638526,70.86801427,0.445897741,0,0,0,0,0,0,0,0,0.237812128,0.0574190313832807,-9.81964294262489e-08,-0.0299088838831509,-0.103509844220403,0.0126651890416023,0.633002104373039,-0.332449619073954,3.59728922758335e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2841312605752e-06,-0.0426300697379211,0.140468137929416,-1.31865973019367,-0.980274264981905,0.262848576191035,0.262988410013274,0.226379043758661,0.266829088681807,0.276454566493184,0.26644769331807,0.26284826146,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360448048,0.261973567774739,0.249902783773822,0.352858264011695,0.368854614241915
-1.05795783004253,261769,0.000927402858540352,48.15378993,-118.6591661,827,0.029726516,18.6979786,0,0,0,0,0,52.19976219,16.49821641,11.117717,0.237812128,0,0,0,0.059453032,0,0,0,0,0.832342449,0.00254844854743084,-9.02074245710308e-08,0.401476634511065,-0.103509844220403,0.12067919466862,0.473166342672319,0.405690237790852,3.59913457374823e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.28311244917673e-06,-0.0426300697379211,-0.100585714454498,-1.19219899347166,-0.822764450594118,0.262848576511493,0.404473159158081,0.226379043758661,0.324550156655985,0.283745412090448,0.267654409789838,0.262848261467976,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360352919,0.261973567774739,0.279369008931589,0.330545751665635,0.371417012037035
-6.60246555748171,261797,0.000590974347835676,48.15378993,-108.5943546,887,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.029726516,0,0,0.00403819975492501,-9.01925318203818e-08,-0.335360477863192,-0.103509844220403,-0.149222320157204,-0.714875542734783,0.203722826576668,3.60006443415507e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2841312605752e-06,-0.0426298644042237,0.184601517213274,-1.04448049908007,-0.891346056045074,0.262848576512104,0.252826158704553,0.226379043758661,0.266749098062209,0.261618580579359,0.269999618032291,0.262848261472086,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360448048,0.261973546547617,0.249732763741833,0.319335001060354,0.380746409910244
-5.15651908685315,261798,0.000601506734658171,48.15378993,-108.234897,785,0.237812128,0,0,0,0,0,0,0,0,96.64090369,3.121284185,0,0,0,0,0,0,0,0,0,0.00240985418813415,-9.15182255769697e-08,-0.335360477863192,-0.103509844220403,-0.149222320157204,-0.714875542734783,0.190111526293277,3.48724822913553e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2841312605752e-06,-0.0426300697379211,0.184601517213274,-1.26780967208409,-0.911252923618086,0.262848576457826,0.252826158704553,0.226379043758661,0.266749098062209,0.261618580579359,0.26971602582181,0.262848261289724,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360448048,0.261973567774739,0.249732763741833,0.34049425477935,0.385389307826484
-4.40176540017904,263264,0.00358201727832714,47.91398357,-120.6127391,1306,0,42.60666277,0,0,0.379894798,0.467562829,0,13.20864991,6.75043834,35.21332554,1.373465809,0,0,0,0,0,0,0,0,0.029222677,0.0110211399659573,-9.01925318203818e-08,0.427047621673853,-0.0197117995134065,0.0530830024370163,0.230372661731597,0.00678834144313367,3.5771060317528e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.2841312605752e-06,-0.0426300697379211,0.184098278649574,0.131312101997377,-1.56124475662767,0.262848576512104,0.599983416710526,0.266450959963376,0.269382218383934,0.266811328752833,0.266538765524398,0.262848261384813,0.262835558692259,0.262847504694985,0.210874921611419,0.262848360448048,0.261973567774739,0.249723938702327,0.272214245625974,0.374647819532901
-2.86540982549661,263265,0.014155789443386,47.91398357,-120.2549505,973,0.772889417,14.4470868,0,0,0,0,0,8.115338882,5.410225922,64.71462545,1.991676576,0,0,0,0.802615933,0,0,0.416171225,0,2.55648038,0.0522498060596325,-1.03455195706723e-07,0.391720263906767,-0.103509844220403,-0.0231528616128896,0.0137824789508724,-0.404565339500357,3.55297746286107e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.03597719744834e-06,-0.0425767335062714,-0.146112489174074,-0.786233623441028,-1.49670685945924,0.262848575989242,0.356552619255166,0.226379043758661,0.264953403348606,0.263114193438004,0.266346553469374,0.262848261321535,0.262835558692259,0.262847504694985,0.210874921611419,0.26284835257377,0.26196821573637,0.363025662753394,0.307925274779558,0.370658569959261
-6.66839458785718,263266,0.205882047732154,47.91398357,-119.897162,754,1.168907072,2.367036821,0,0,0,0,0,0.672121566,2.133255406,91.29164231,0.409117475,0,0,0,0.263004091,0,0,3.243717124,0,0.350672122,0.994463612900665,-1.19041498348214e-07,-0.200198429518903,-0.103509844220403,-0.147090457475534,-0.546873775561129,0.119706338771627,3.59768736484782e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.25775408376148e-06,-0.0399583117412097,0.0949114973378172,-1.30573136724233,-1.38761084645299,0.26284857543618,0.250501515135548,0.226379043758661,0.26657215232828,0.259989932246444,0.268423603646435,0.262848261461703,0.262835558692259,0.262847504694985,0.210874921611419,0.262848358150506,0.2619640382828,0.252004275732783,0.348349992843288,0.36416504806539
-6.85614070230244,263267,0.54385019110535,47.91398357,-119.5393734,660,1.218787158,0.029726516,0,0,0,0,0,0.059453032,0.237812128,95.71938169,1.337693222,0,0,0,0.683709869,0,0,2.645659929,0,0.059453032,2.23668857095762,-1.21355330765166e-07,-0.335338642470328,-0.103509844220403,-0.149205638215246,-0.712450617383156,0.18193574685088,3.57825930607323e-06,-1.87159931416467e-05,-2.67972181642201e-06,-0.558299177795649,1.10039615616522e-06,-0.0408197586089959,0.182014265826247,-1.30031694392122,-1.22931827714492,0.262848575359907,0.252824720981994,0.226379043758661,0.266747690924738,0.261586001515077,0.269550447435991,0.262848261388545,0.262835558692259,0.262847504694985,0.210874921611419,0.262848351681309,0.261924448975383,0.24969011056053,0.367675815584908,0.360717799318445
