"response","ROW_NUM","abd","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND","weights"
-7.58138581134333,263268,0.101635831858295,47.91398357,-119.1815849,700,3.00993571,0,0,0,0,0,0,0,0.058445354,92.28521333,0.701344243,0,0,0,0.175336061,0,0,22.20923437,0,0.73056692,0.943363308842199
-10.9812816599581,263269,0.0118084385393587,47.91398357,-118.8237963,727,2.794292509,0,0,0,0,0,0,0,0.14863258,92.86563615,1.664684899,0,0,0,2.170035672,0,0,30.94530321,0,0.624256837,0.052444854341228
-6.13326210451859,264765,0.00156896784183889,47.67417721,-120.4135444,917,0.505350773,33.23424495,0,0,0,0.237812128,0,6.212841855,7.253269917,51.36741974,1.189060642,0,0,0,0.14863258,0,0,0.297265161,0,0.713436385,0.00640514849261116
-5.40536131582526,264766,0.0328565615100023,47.67417721,-120.0574032,759,0.175336061,0.08766803,0,0,0,0,0,0.175336061,0.350672122,96.93161894,2.27936879,0,0,0,0.438340152,0,0,27.81998831,0,0.438340152,0.172781700963324
-8.38786918629603,264767,0.135174877611669,47.67417721,-119.701262,745,0.594530321,0,0,0,0,0,0,0,0.059453032,98.30558859,1.040428062,0,0,0,0.505350773,0,0,15.63614744,0,0.029726516,0.809298762871892
-5.64248826495836,264768,0.105955542042754,47.67417721,-119.3451208,647,1.052016365,0,0,0,0,0,0,0,0.029222677,96.23027469,0.789012274,0,0,0,0.204558738,0,0,18.23495032,0,0.613676213,0.642382678259459
-2.87841316471902,264769,0.0113912446607875,47.67417721,-118.9889796,617,1.070154578,0,0,0,0,0,0,0,0,97.71105826,0.535077289,0,0,0,0,0,0,57.28299643,0,0.564803805,0.0779624417529709
-0.0232141405516608,264770,0.00267659912940787,47.67417721,-118.6328384,683,0,0,0,0,0,0,0,0,0.058445354,99.94155465,0,0,0,0,0.029222677,0,0,44.76914085,0,0,0.0173499492079685
-2.23848305408852,264771,0.000558448456877149,47.67417721,-118.2766972,726,0,0,0,0,0,0,0,0,0.208085612,99.79191439,0,0,0,0,0.326991677,0,0,46.6706302,0,0,0.00420138427890908
-1.49054525454513,266265,0.00014038172264931,47.43437084,-120.5727869,944,0.98097503,16.26040428,0,0,0,0.118906064,0,30.94530321,9.898929845,37.00951249,4.785969084,0,0,0,0.208085612,0,0,0,0,0.208085612,0.000980305546516326
-6.56382244729489,266266,0.0559968127049678,47.43437084,-120.2182718,500,0.683709869,0.505350773,0,0,0,0,0,2.199762188,5.529131986,86.2960761,4.785969084,0,0,0,9.690844233,0,0,1.575505351,0,0.505350773,0.258287836895626
-7.56167850816483,266267,0.215967765726013,47.43437084,-119.8637567,688,0.208085612,0,0,0,0,0,0,0,0.089179548,98.92984542,0.772889417,0,0,0,1.307966706,0,0,4.429250892,0,0.029726516,0.897997139973967
-2.32570309793571,266268,0.162916672324114,47.43437084,-119.5092416,461,1.139684395,0,0,0,0,0,0,0,0.058445354,98.07130333,0.73056692,0,0,0,1.46113384,0,0,14.52367037,0,0.029222677,0.89767606895683
-4.99712665157075,266269,0.126496703232282,47.43437084,-119.1547265,477,0.564803805,0,0,0,0,0,0,0,0.029726516,99.16765755,0.237812128,0,0,0,0.386444709,0,0,8.20451843,0,0,0.836312916801844
-2.43104351212111,266270,0.0427584525539597,47.43437084,-118.8002114,532,0.116890707,0,0,0,0,0,0,0,0.029222677,99.70777323,0.146113384,0,0,0,0.379894798,0,0,17.15371128,0,0,0.717598383192981
1.05522840298976,266271,0.00340590717732489,47.43437084,-118.4456963,625,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,54.31034483,0,0,0.0191729337050241
1.27610329056722,266272,0.00153558520840541,47.43437084,-118.0911812,677,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.116890707,0,0,59.17592051,0,0,0.0116663200447959
-2.56077369474077,267765,0.0499695063416941,47.19456448,-120.7326873,801,0,20.25131502,0,0,0,0,0,23.40736411,4.646405611,50.8766803,0.263004091,0,0,0,0.029222677,0,0,0.759789597,0,0.204558738,0.210887680850396
-1.91290322943081,267766,0.000594136770650592,47.19456448,-120.3797774,1335,0.564803805,8.20451843,0,0,0,0,0,14.83353151,9.066587396,66.20095125,1.12960761,0,0,0,0.14863258,0,0,0.832342449,0,0.029726516,0.00242130056438794
-13.8728693027562,267767,0.00158063417973647,47.19456448,-120.0268674,404,1.545778835,3.53745541,0,0,0,0,0,5.766944114,4.577883472,83.20451843,1.367419738,0,0,0,1.307966706,0,0,34.92865636,0,0.326991677,0.00650439546750802
-6.52357626001374,267768,0.107090569951494,47.19456448,-119.6739574,372,0.416171225,0,0,0,0,0,0,0,0.386444709,97.23543401,1.843043995,0,0,0,5.410225922,0,0,66.91438763,0,0.743162901,0.781050123853698
-4.63022818647559,267769,0.0226398420959139,47.19456448,-119.3210474,372,1.189060642,0,0,0,0,0,0,0,1.070154578,93.04399524,4.696789536,0,0,0,9.898929845,0,0,40.87395957,0,0.683709869,0.17090794477508
-0.353974213739285,267770,0.00757417406002418,47.19456448,-118.9681375,455,0,0,0,0,0,0,0,0,0,99.85388662,0.146113384,0,0,0,0.964348334,0,0,52.80537697,0,0,0.0451749793245622
-0.0182535979533003,267772,0.000395471811667355,47.19456448,-118.2623175,577,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.146113384,0,0,44.7106955,0,0,0.00371959363364166
-2.89930540247309,267773,6.17534158249663e-05,47.19456448,-117.9094076,595,0.208085612,0,0,0,0,0,0,0,0,98.92984542,0.862068966,0,0,0,0.267538644,0,0,51.90249703,0,0.416171225,0.000442361713073871
0.146910439368695,269265,0.0124639285269902,46.95475812,-120.8932545,1100,0,38.48626534,0,0,0,0,0,11.77673875,4.47106955,44.88603156,0.379894798,0,0,0,0,0,0,0,0,0.029222677,0.0639782214056384
-4.52343240260899,269266,0.0555552409801216,46.95475812,-120.5419291,646,0,2.942925089,0,0,0,0,0,5.766944114,2.615933413,88.40665874,0.267538644,0,0,0,2.972651605,0,0,29.96432818,0,0,0.210218112276879
-7.55984805871015,269267,0.264447932458468,46.95475812,-120.1906036,597,1.519579193,0,0,0,0,0,0,0,0.029222677,93.51256575,3.74050263,0,0,0,1.694915254,0,0,17.35827002,0,0.292226768,1.25431651407468
-9.60721257750827,269268,0.0883038475292261,46.95475812,-119.8392782,361,2.437574316,0,0,0,0,0,0,0,0.059453032,95.77883472,1.397146254,0,0,0,1.426872771,0,0,49.2568371,0,0.267538644,0.333746039503045
-6.9288262932599,269269,0.00272390443258639,46.95475812,-119.4879528,341,0,0,0,0,0,0,0,0,0.089179548,99.76218787,0.14863258,0,0,0,0.862068966,0,0,63.04994055,0,0,0.0165372993627659
-3.72874013895111,269270,0.000692885186247717,46.95475812,-119.1366274,355,1.27824019,0,0,0,0,0,0,0,0.089179548,90.84423306,2.675386445,0,0,0,1.12960761,0,0,59.86920333,0,2.764565993,0.00490398511124466
-2.89023699923394,269272,0.00101530202093398,46.95475812,-118.4339765,507,0,0,0,0,0,0,0,0,0,99.94155465,0.058445354,0,0,0,0.438340152,0,0,40.70718878,0,0,0.00905863317924098
-1.13433153611564,269273,0.000878675650776461,46.95475812,-118.0826511,497,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.059453032,0,0,32.93697979,0,0,0.00516366887337459
-2.05177906952394,269274,0.000231261522143118,46.95475812,-117.7313257,549,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.175336061,0,0,67.65049679,0,0,0.00130857679836579
-0.385131197391336,270765,0.00519242908319694,46.71495176,-121.0544973,1252,0.114909509,37.92013789,0,0,0,0,0,17.35133582,7.526572824,34.44412525,2.642918702,0,0,0,0.775639184,0,0,1.378914105,0,0.488365412,0.0331987861695522
-4.17296812753326,270766,0.00819902219991747,46.71495176,-120.7047362,579,0.175336061,6.633547633,0,0,0,0,0,7.656341321,5.844535359,77.06019871,2.630040912,0,0,0,16.97837522,0,0,12.77030976,0,0.029222677,0.0530766881847901
-6.04650791504745,270767,0.204131180284484,46.71495176,-120.354975,710,0,0,0,0,0,0,0,0,0.057454754,99.82763574,0.114909509,0,0,0,1.694915254,0,0,0.775639184,0,0,1.26085559841558
-7.45318926788088,270768,0.243153265294623,46.71495176,-120.0052139,399,1.782583285,0,0,0,0,0,0,0,0.263004091,94.62302747,2.19170076,0,0,0,1.110461718,0,0,11.13383986,0,0.526008182,1.28748596303024
-9.14526175939689,270769,0.142642340110153,46.71495176,-119.6554528,205,2.068371158,0,0,0,0,0,0,0,0,93.22033898,4.711289859,0,0,0,1.292731974,0,0,17.81097386,0,0.229819018,1.03735545356584
-6.8372655132965,270770,0.231583484189418,46.71495176,-119.3056916,284,0.08766803,0,0,0,0,0,0,0,0,99.29865576,0.613676213,0,0,0,0.555230859,0,0,40.12273524,0,0,1.13990027784103
-4.5395514070066,270772,0.0121344567000354,46.71495176,-118.6061693,402,0.555230859,0,0,0,0,0,0,0,0.029222677,98.91876096,0.496785506,0,0,0,0.584453536,0,0,35.62244302,0,0.058445354,0.0780130997021125
-6.90793120094366,270773,0.00660292560920881,46.71495176,-118.2564082,421,0.379894798,0,0,0,0,0,0,0,0,99.38632379,0.233781414,0,0,0,0.146113384,0,0,29.98246639,0,0.116890707,0.0571097303538756
-7.31615740054354,270774,0.000813109008810837,46.71495176,-117.9066471,447,0.488365412,0,0,0,0,0,0,0,0,98.10399311,1.378914105,0,0,0,0.086182132,0,0,27.89428325,0,0.287273772,0.0064218865274118
-0.380993278939717,272265,0.000830803499122848,46.4751454,-121.2164246,1512,1.843043995,44.14387634,0,0,0,0.178359096,0,16.97384067,4.607609988,28.95362663,3.210463734,0,0,0,0,0,0,0.089179548,0,0.505350773,0.00546537814975116
-2.90306838010713,272266,0.0131197017761033,46.4751454,-120.8682078,675,0,13.64447087,0,0,0,0,0,5.79667063,6.004756243,73.81093936,0.743162901,0,0,0,0.386444709,0,0,20.80856124,0,0.267538644,0.0652175813551801
-7.59697783768449,272267,0.00699738370173057,46.4751454,-120.519991,281,0,0,0,0,0,0,0,0.204558738,2.337814144,96.66861485,0.789012274,0,0,0,9.438924605,0,0,54.0327294,0,0,0.0332327018890633
-3.7019957318295,272268,0.258079527700384,46.4751454,-120.1717743,437,0.178359096,0,0,0,0,0,0,0,2.824019025,95.03567182,1.961950059,0,0,0,6.77764566,0,0,30.46967895,0,0,1.14550265315852
-5.75863557281049,272269,0.523344351178877,46.4751454,-119.8235575,619,0,0,0,0,0,0,0,0,0.08766803,99.82466394,0.08766803,0,0,0,0.08766803,0,0,0.701344243,0,0,3.42976306516822
-5.17059427625735,272270,0.0433736612532784,46.4751454,-119.4753407,171,0.683709869,0,0,0,0,0,0,0,0.089179548,92.7764566,6.302021403,0,0,0,3.38882283,0,0,12.30677765,0,0.089179548,0.343082636556797
-5.46652748477232,272271,0.0097467550418198,46.4751454,-119.1271239,222,0.789012274,0,0,0,0,0,0,0,0,95.41203974,3.711279953,0,0,0,0.175336061,0,0,58.38690824,0,0.233781414,0.0927531061623162
-7.95117442479979,272272,0.00128763171488556,46.4751454,-118.7789071,316,0.802615933,0,0,0,0,0,0,0,0,98.45422117,0.743162901,0,0,0,0.772889417,0,0,33.53151011,0,0.089179548,0.0159044134822358
-6.62986550298077,272273,0.00159351791068436,46.4751454,-118.4306903,430,0.445897741,0,0,0,0,0,0,0,0,99.078478,0.445897741,0,0,0,0.267538644,0,0,46.78953627,0,0.029726516,0.0106133738734922
-8.41235224346344,272274,0.000571877942437864,46.4751454,-118.0824735,436,0.713436385,0,0,0,0,0,0,0,0,98.63258026,0.653983353,0,0,0,1.099881094,0,0,35.25564804,0,0,0.00345179156330572
-8.78181189885226,272275,0.000260182121775897,46.4751454,-117.7342567,593,1.010701546,0,0,0,0,0,0,0,0.059453032,98.03804994,0.743162901,0,0,0,0.653983353,0,0,32.90725327,0,0.14863258,0.00201941004726777
0.00286344209065859,273766,0.000929070137580448,46.23533904,-121.0323532,1089,0,32.46639392,0,0,0,0,0,37.87258913,7.422559906,22.23845704,0,0,0,0,0,0,0,0,0,0,0.00678802910251566
-2.61332109627107,273767,0.0561598785423552,46.23533904,-120.6856611,690,0,0.467562829,0,0,0,0,0,7.013442431,1.54880187,90.91174752,0.058445354,0,0,0,0.08766803,0,0,0.058445354,0,0,0.190487722046153
-14.1369445029759,273768,0.292704153130147,46.23533904,-120.338969,367,0,0,0,0,0,0,0,0,0.029222677,99.76621859,0.204558738,0,0,0,0,0,0,16.33547633,0,0,0.899748381400015
-9.10751319166525,273769,0.0287046412962937,46.23533904,-119.9922769,221,0,0,0,0,0,0,0,0,1.809824763,96.66762425,1.522550991,0,0,0,6.693478885,0,0,58.25912094,0,0,0.139718649251952
-1.51520659841578,273770,0.0440375446364051,46.23533904,-119.6455848,389,0,0,0,0,0,0,0,0,0.526008182,99.18176505,0.292226768,0,0,0,2.250146113,0,0,58.5622443,0,0,0.132333184632928
-4.61774753654132,273771,0.0667883921875221,46.23533904,-119.2988928,183,0.948003447,0,0,0,0,0,0,0,6.521114622,78.42573973,10.91640333,0,0,0,27.2048262,0,0,20.82734846,0,3.246193623,0.167019581723077
1.69013086693296,275267,0.00072847310936544,45.99553268,-120.8519944,956,0,36.38525565,0,0,0,0,0,34.09631391,3.002378121,26.51605232,0,0,0,0,0,0,0,0,0,0,0.00491961290399595
-3.11371227618822,275268,0.0679210677997273,45.99553268,-120.5068077,953,0,6.658739596,0,0,0,0,0,9.007134364,2.824019025,81.51010702,0,0,0,0,0,0,0,0,0,0,0.253616054603174
-1.52600534076676,275269,0.0902100124251739,45.99553268,-120.1616211,736,0,0,0,0,0,0,0,0,0,99.13793103,0.862068966,0,0,0,0.059453032,0,0,9.096313912,0,0,0.365689356983554
-5.09672139459977,275270,0.0572352489249946,45.99553268,-119.8164344,214,0.089179548,0,0,0,0,0,0,0,0.297265161,86.117717,7.90725327,0,0,0,1.426872771,0,0,30.97502973,0,0.891795482,0.338011766221899
-3.73109085079948,275271,0.00550929460739329,45.99553268,-119.4712477,221,0.847457627,0,0,0,0,0,0,0,0.555230859,91.35008767,4.091174752,0,0,0,3.886616014,0,0,61.10461718,0,0.555230859,0.0409045491164801
-6.65622475189516,275272,0.0332512014767716,45.99553268,-119.126061,375,1.218787158,0,0,0,0,0,0,0,0,96.49227111,0.416171225,0,0,0,0.951248514,0,0,53.77526754,0,0.772889417,0.192136448403846
-10.6624540455453,276767,0.000152181184935646,45.75572631,-121.0190003,514,0.467562829,18.08883694,0,0,0,0.08766803,0,4.850964348,0.116890707,73.37814144,1.315020456,0,0,0,0.964348334,0,0,19.78375219,0,0.292226768,0.000906134901133982
-7.28339027781425,276768,0.0033723824672725,45.75572631,-120.6753,480,0.91927607,0.057454754,0,0,0,0,0,0.488365412,0.287273772,91.98506176,1.809824763,0,0,0,1.924734272,0,0,25.96954898,0,0.373455903,0.0254631275813659
-12.8277079424997,276769,0.0636129600865494,45.75572631,-120.3315997,322,0.64289889,0,0,0,0,0,0,0,0.116890707,96.17182934,0.701344243,0,0,0,0.789012274,0,0,3.185271771,0,0.292226768,0.276009893436356
-11.5213659637615,276770,0.0976488207762659,45.75572631,-119.9878995,202,0.935125658,0,0,0,0,0,0,0,0,94.38924605,1.227352425,0,0,0,0.935125658,0,0,25.1899474,0,0.204558738,0.628136158029173
-7.36009071361037,276771,0.00774155748720282,45.75572631,-119.6441992,190,0.321449445,0,0,0,0,0,0,0,0.204558738,93.10344828,1.373465809,0,0,0,2.27936879,0,0,50.23378141,0,0.613676213,0.0435149110090913
-4.9466184985002,276772,0.0019974612628039,45.75572631,-119.3004989,197.5,0.175336061,0,0,0,0,0,0,0,0.467562829,96.14260666,1.519579193,0,0,0,7.071887785,0,0,55.99064874,0,0.08766803,0.0112928343935717
0.908293276241849,276788,0.00230714463827676,45.75572631,-113.8012943,1992,0,0.64289889,0,0,0,0,0,34.07364115,7.627118644,57.65634132,0,0,0,0,0,0,0,0,0,0,0.0196551016998093
-0.523328168157758,276789,0.00373026660009602,45.75572631,-113.457594,2062,0,3.477498539,0,0,0,0,0,40.41496201,5.669199299,49.70777323,0.73056692,0,0,0,0,0,0,0,0,0.029222677,0.025549746268858
0.716729093282015,276790,0.00112226006220734,45.75572631,-113.1138938,2200,0,10.69549971,0,0,0,0,0,44.47691409,3.506721216,38.13559322,3.156049094,0,0,0,0,0,0,0,0,0.058445354,0.00788098240672969
0.413915968856786,276791,0.00023178646677628,45.75572631,-112.7701935,1980,0,0.467562829,0,0,0,0,0,25.07305669,3.6528346,66.48158971,4.324956166,0,0,0,0,0,0,0.146113384,0,0,0.00178950653817682
0.140141547704783,276792,2.08090887724666e-05,45.75572631,-112.4264932,2016,0.263004091,0.204558738,0,0,0,0,0,28.37521917,5.376972531,60.54938632,5.230859147,0,0,0,0,0,0,0.993571011,0,0.584453536,0.000127836918121942
-11.555682021737,278267,0.00030128857549383,45.51591995,-121.1866879,499,0,12.36623068,0,0,0,0.118906064,0,3.626634958,1.040428062,82.84780024,0,0,0,0,0.416171225,0.029726516,0,19.38168847,0,0,0.000837485736500761
-15.2480733257847,278269,0.000117787501948097,45.51591995,-120.5022227,453,0,0,0,0,0,0,0,0,0,99.85136742,0.14863258,0,0,0,0,0,0,54.51843044,0,0.029726516,0.000285586242098674
-15.7624881983599,278270,0.00402349433862755,45.51591995,-120.1599901,373,0,0,0,0,0,0,0,0,0,99.82466394,0.175336061,0,0,0,0,0,0,31.61893629,0,0,0.0157047415142415
-8.57219227231582,278271,0.00152137828375502,45.51591995,-119.8177575,420,0.059453032,0,0,0,0,0,0,0,0,99.64328181,0.297265161,0,0,0,0.594530321,0,0,24.88109394,0,0,0.0111197727501659
-8.02474617506438,278273,0.00621867125128386,45.51591995,-119.1332922,687,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.089179548,0,0,8.947681332,0,0,0.0398192982099633
-6.33603906106587,278274,0.00259167135528297,45.51591995,-118.7910596,611,0.089179548,0.267538644,0,0,0,0,0,1.545778835,3.151010702,94.67895363,0.267538644,0,0,0,0.237812128,0,0,5.350772889,0,0.208085612,0.0127251196700096
-3.35455094795867,278289,0.00449706377179075,45.51591995,-113.6575705,2020,0,2.942925089,0,0,0,0,0,48.92984542,1.426872771,45.83828775,0.862068966,0,0,0,0,0,0,1.516052319,0,0,0.0243203645227861
-0.101729148732888,278290,0.00241778600239212,45.51591995,-113.3153379,2262,0.029726516,2.348394768,0,0,0,0,0,39.12009512,1.159334126,54.39952438,2.913198573,0,0,0,0,0,0,0.14863258,0,0,0.011925292998586
0.768848066501905,278291,0.000488688488262663,45.51591995,-112.9731053,2380,0.624256837,4.102259215,0,0,0,0,0,39.53626635,2.675386445,43.31153389,9.542211653,0,0,0,0,0,0,0.059453032,0,0.089179548,0.00264277311366998
-0.818099773823671,278292,0.00171068724584745,45.51591995,-112.6308727,1693,0.237812128,0.208085612,0,0,0,0,0,8.858501784,0.445897741,77.28894174,12.960761,0,0,0,0.118906064,0,0,8.858501784,0,0.059453032,0.0140508427211613
-3.48187291677289,278293,0.00324838674883166,45.51591995,-112.28864,1630.5,0,0.029726516,0,0,0,0,0,3.775267539,3.091557669,84.48275862,8.620689655,0,0,0,0,0,0,11.92033294,0,0.089179548,0.0196137843150864
0.674684831999757,278294,6.2371064995486e-05,45.51591995,-111.9464074,2345,0.594530321,0.98097503,0,0,0,0,0,26.81331748,10.3745541,52.37812128,7.609988109,0,0,0,0,0,0,0.267538644,0,0.832342449,0.000289385224098419
1.66640774919592,278295,2.38858879293994e-06,45.51591995,-111.6041748,1832,0,3.974284044,0,0,0,0,0,33.28462887,6.575102279,55.96142607,0.204558738,0,0,0,0.058445354,0,0,0.555230859,0,0,9.70839569914993e-06
-5.49234045562931,278303,3.06852952630192e-05,45.51591995,-108.8663139,1164,0,0,0,0,0,0,0,0,0.267538644,99.49464923,0.237812128,0,0,0,0.089179548,0,0,11.23662307,0,0,0.000177000804081918
-4.26059096526762,279768,7.99158599884612e-05,45.27611359,-121.0142829,685,0,1.811805961,0,0,0,0,0,0.379894798,0.029222677,97.77907656,0,0,0,0,0.116890707,0,0,0.08766803,0,0,0.000720667551019751
-7.24632201030335,279770,1.93529984990542e-05,45.27611359,-120.3327162,801,0,0,0,0,0,0,0,0,0.029222677,99.94155465,0.029222677,0,0,0,0.08766803,0,0,1.315020456,0,0,0.00011040171138695
-5.64493553776164,279771,0.000231481866487579,45.27611359,-119.9919328,764,0,0,0,0,0,0,0,0,0,99.88109394,0.118906064,0,0,0,0.059453032,0,0,0.802615933,0,0,0.0014091730512476
-2.01807118805615,279772,0.000144264225130683,45.27611359,-119.6511495,816,0,2.045587376,0,0,0,0,0,2.162478083,2.834599649,92.89888954,0.058445354,0,0,0,0,0,0,0.263004091,0,0,0.000680656563420578
-3.525019667157,279773,0.000291804379320103,45.27611359,-119.3103661,1107,0,5.915576694,0,0,0,0,0,7.193816885,6.539833532,80.29131986,0.059453032,0,0,0,0.416171225,0,0,0.089179548,0,0.089179548,0.0013212580194942
0.138588978507126,279789,0.000792817086365327,45.27611359,-113.8578323,1762,0.356718193,1.307966706,0,0,0,0,0,35.04756243,1.367419738,55.11296076,6.688466112,0,0,0,0,0,0,0.029726516,0,0,0.00459660982536516
1.68206245252236,279790,0.00180717087871509,45.27611359,-113.517049,2321,0.409117475,3.506721216,0,0,0,0,0,49.64932788,3.389830508,36.11922852,6.838106371,0,0,0,0,0,0,0,0,0.029222677,0.0106759460805221
-2.80857838608503,279791,0.0280796593949633,45.27611359,-113.1762656,2041,0,0.029726516,0,0,0,0,0,7.966706302,0.386444709,87.2175981,4.399524376,0,0,0,0,0,0,0.802615933,0,0,0.162842148724345
-1.49471648072793,279792,0.0184717254141497,45.27611359,-112.8354823,1857,0.059453032,0.059453032,0,0,0,0,0,4.934601665,0.237812128,80.76694411,13.94173603,0,0,0,0.356718193,0,0,3.53745541,0,0,0.106022980211767
-5.20605687724666,279793,0.0107225585417561,45.27611359,-112.4946989,1653,0,0,0,0,0,0,0,1.218787158,0.416171225,90.75505351,7.609988109,0,0,0,0.059453032,0,0,17.7764566,0,0,0.0820621525600653
-0.199976429235698,279794,0.000835543865637773,45.27611359,-112.1539155,1978,0.267538644,1.456599287,0,0,0,0,0,12.87158145,7.699167658,74.97027348,2.734839477,0,0,0,0.326991677,0,0,2.824019025,0,0.416171225,0.00409899948524838
-3.01975744960269,279795,0.00070734954093915,45.27611359,-111.8131322,1762,0,0.059453032,0,0,0,0,0,4.548156956,3.329369798,90.48751486,1.575505351,0,0,0,0.208085612,0,0,2.199762188,0,0,0.00346510692519353
-5.13818161094017,279803,0.00131318734965184,45.27611359,-109.0868653,1355,0,0,0,0,0,0,0,0,0,99.04875149,0.951248514,0,0,0,0,0,0,10.76099881,0,0,0.00704461538724323
-2.675337489892,279804,0.00287358797108534,45.27611359,-108.7460819,1446,0,3.121284185,0,0,0,0,0,0.951248514,0.713436385,94.23305589,0.98097503,0,0,0,0.356718193,0,0,5.49940547,0,0.386444709,0.019564923845599
-0.911085441304291,279805,2.3642451488096e-05,45.27611359,-108.4052986,1604,0.326991677,5.202140309,0,0,0,0,0,5.380499405,5.083234245,83.7098692,0.297265161,0,0,0,0,0,0,0.059453032,0,0.891795482,8.7987341254539e-05
-2.01448736877814,279806,8.13605563151668e-05,45.27611359,-108.0645152,1444,0.233781414,0,0,0,0,0,0,0.058445354,0.64289889,97.39918177,1.665692577,0,0,0,0,0,0,0.81823495,0,0.81823495,0.000361425611252201
-4.62239084619507,281269,5.98077701520417e-05,45.03630723,-120.8454399,914,0,0,0,0,0,0,0,0,0,99.91082045,0.089179548,0,0,0,0,0,0,0,0,0,0.000356056359251921
-1.59675642185284,281271,2.87078964921494e-05,45.03630723,-120.1667354,1019,0,0.802615933,0,0,0,0,0,0.029726516,6.539833532,92.62782402,0,0,0,0,0.14863258,0,0,0,0,0,0.000220766861267043
